,Eye Detection,Time
474,LEFT,2025-02-18 11:07:28.091977
475,LEFT,2025-02-18 11:07:28.091977
476,LEFT,2025-02-18 11:07:28.091977
477,LEFT,2025-02-18 11:07:28.091977
478,LEFT,2025-02-18 11:07:28.091977
479,LEFT,2025-02-18 11:07:28.091977
480,LEFT,2025-02-18 11:07:28.091977
481,CENTER,2025-02-18 11:07:28.091977
482,LEFT,2025-02-18 11:07:28.091977
483,LEFT,2025-02-18 11:07:28.091977
484,CENTER,2025-02-18 11:07:28.091977
485,LEFT,2025-02-18 11:07:28.091977
486,CENTER,2025-02-18 11:07:28.091977
487,CENTER,2025-02-18 11:07:28.091977
488,LEFT,2025-02-18 11:07:28.091977
489,LEFT,2025-02-18 11:07:28.091977
490,LEFT,2025-02-18 11:07:28.091977
491,LEFT,2025-02-18 11:07:28.091977
492,LEFT,2025-02-18 11:07:28.091977
493,LEFT,2025-02-18 11:07:28.091977
494,LEFT,2025-02-18 11:07:28.091977
495,LEFT,2025-02-18 11:07:28.091977
496,LEFT,2025-02-18 11:07:28.091977
497,LEFT,2025-02-18 11:07:28.091977
498,LEFT,2025-02-18 11:07:28.091977
499,LEFT,2025-02-18 11:07:28.091977
500,CENTER,2025-02-18 11:07:28.091977
501,CENTER,2025-02-18 11:07:28.091977
502,CENTER,2025-02-18 11:07:28.091977
503,LEFT,2025-02-18 11:07:28.091977
504,CENTER,2025-02-18 11:07:28.091977
505,CENTER,2025-02-18 11:07:28.091977
506,CENTER,2025-02-18 11:07:28.091977
507,LEFT,2025-02-18 11:07:28.091977
508,CENTER,2025-02-18 11:07:28.091977
509,LEFT,2025-02-18 11:07:28.091977
510,LEFT,2025-02-18 11:07:28.091977
511,LEFT,2025-02-18 11:07:28.091977
512,LEFT,2025-02-18 11:07:28.091977
513,CENTER,2025-02-18 11:07:28.091977
514,LEFT,2025-02-18 11:07:28.091977
515,LEFT,2025-02-18 11:07:28.091977
516,LEFT,2025-02-18 11:07:28.091977
517,LEFT,2025-02-18 11:07:28.091977
518,LEFT,2025-02-18 11:07:28.091977
519,LEFT,2025-02-18 11:07:28.091977
520,LEFT,2025-02-18 11:07:28.091977
521,CENTER,2025-02-18 11:07:28.091977
522,LEFT,2025-02-18 11:07:28.091977
523,LEFT,2025-02-18 11:07:28.091977
524,LEFT,2025-02-18 11:07:28.091977
525,LEFT,2025-02-18 11:07:28.091977
526,LEFT,2025-02-18 11:07:28.091977
527,LEFT,2025-02-18 11:07:28.091977
528,LEFT,2025-02-18 11:07:28.091977
529,LEFT,2025-02-18 11:07:28.091977
530,LEFT,2025-02-18 11:07:28.091977
531,LEFT,2025-02-18 11:07:28.091977
532,LEFT,2025-02-18 11:07:28.091977
533,LEFT,2025-02-18 11:07:28.091977
534,LEFT,2025-02-18 11:07:28.091977
535,LEFT,2025-02-18 11:07:28.091977
536,LEFT,2025-02-18 11:07:28.091977
537,LEFT,2025-02-18 11:07:28.091977
538,LEFT,2025-02-18 11:07:28.091977
539,LEFT,2025-02-18 11:07:28.091977
540,LEFT,2025-02-18 11:07:28.091977
541,CENTER,2025-02-18 11:07:28.091977
542,CENTER,2025-02-18 11:07:28.091977
