,Eye Detection,Time
399,CENTER,2025-02-18 11:05:40.215792
400,CENTER,2025-02-18 11:05:40.215792
401,CENTER,2025-02-18 11:05:40.215792
402,CENTER,2025-02-18 11:05:40.215792
403,CENTER,2025-02-18 11:05:40.215792
404,Blinking,2025-02-18 11:05:40.215792
405,CENTER,2025-02-18 11:05:40.215792
406,CENTER,2025-02-18 11:05:40.215792
407,CENTER,2025-02-18 11:05:40.215792
408,CENTER,2025-02-18 11:05:40.215792
409,Blinking,2025-02-18 11:05:40.215792
410,CENTER,2025-02-18 11:05:40.215792
411,CENTER,2025-02-18 11:05:40.215792
412,Blinking,2025-02-18 11:05:40.215792
413,CENTER,2025-02-18 11:05:40.215792
414,CENTER,2025-02-18 11:05:40.215792
415,LEFT,2025-02-18 11:05:40.215792
416,CENTER,2025-02-18 11:05:40.215792
417,CENTER,2025-02-18 11:05:40.215792
418,Blinking,2025-02-18 11:05:40.215792
419,CENTER,2025-02-18 11:05:40.215792
420,Blinking,2025-02-18 11:05:40.215792
421,CENTER,2025-02-18 11:05:40.215792
422,LEFT,2025-02-18 11:05:40.215792
423,Blinking,2025-02-18 11:05:40.215792
424,CENTER,2025-02-18 11:05:40.215792
425,Blinking,2025-02-18 11:05:40.215792
426,CENTER,2025-02-18 11:05:40.215792
427,CENTER,2025-02-18 11:05:40.215792
428,CENTER,2025-02-18 11:05:40.215792
429,Blinking,2025-02-18 11:05:40.215792
430,Blinking,2025-02-18 11:05:40.215792
431,Blinking,2025-02-18 11:05:40.215792
432,LEFT,2025-02-18 11:05:40.215792
433,CENTER,2025-02-18 11:05:40.215792
434,CENTER,2025-02-18 11:05:40.215792
435,LEFT,2025-02-18 11:05:40.215792
436,CENTER,2025-02-18 11:05:40.215792
437,CENTER,2025-02-18 11:05:40.215792
438,CENTER,2025-02-18 11:05:40.215792
439,LEFT,2025-02-18 11:05:40.215792
440,CENTER,2025-02-18 11:05:40.215792
441,LEFT,2025-02-18 11:05:40.215792
442,Blinking,2025-02-18 11:05:40.215792
443,Blinking,2025-02-18 11:05:40.215792
