Emotion Detection,Time
sad,2025-07-15 13:44:05
sad,2025-07-15 13:44:05
sad,2025-07-15 13:44:05
neutral,2025-07-15 13:44:08
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:13
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:14
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:15
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:16
neutral,2025-07-15 13:44:17
neutral,2025-07-15 13:44:17
neutral,2025-07-15 13:44:17
neutral,2025-07-15 13:44:17
neutral,2025-07-15 13:44:17
neutral,2025-07-15 13:44:17
neutral,2025-07-15 13:44:18
neutral,2025-07-15 13:44:18
