,Emotion Detection,Time
4196,neutral,2025-06-30 13:05:51.345470
4197,neutral,2025-06-30 13:05:51.667189
4198,neutral,2025-06-30 13:05:52.027939
4199,neutral,2025-06-30 13:05:52.340303
4200,neutral,2025-06-30 13:05:52.643807
4201,neutral,2025-06-30 13:05:52.970883
4202,neutral,2025-06-30 13:05:53.307976
4203,neutral,2025-06-30 13:05:53.637052
4204,neutral,2025-06-30 13:05:53.984891
4205,neutral,2025-06-30 13:05:54.304726
4206,neutral,2025-06-30 13:05:54.686697
4207,neutral,2025-06-30 13:05:55.023692
4208,neutral,2025-06-30 13:05:55.345421
4209,neutral,2025-06-30 13:05:55.660801
4210,neutral,2025-06-30 13:05:56.017794
4211,neutral,2025-06-30 13:05:56.336091
4212,neutral,2025-06-30 13:05:56.647888
4213,neutral,2025-06-30 13:05:56.969058
4214,neutral,2025-06-30 13:05:57.261201
4215,neutral,2025-06-30 13:05:57.649100
4216,neutral,2025-06-30 13:05:57.998942
4217,neutral,2025-06-30 13:05:58.319000
4218,neutral,2025-06-30 13:05:58.647624
4219,neutral,2025-06-30 13:05:58.977530
4220,neutral,2025-06-30 13:05:59.307690
4221,neutral,2025-06-30 13:05:59.629654
4222,neutral,2025-06-30 13:05:59.953958
4223,neutral,2025-06-30 13:06:00.286053
4224,neutral,2025-06-30 13:06:00.603994
4225,neutral,2025-06-30 13:06:00.921696
4226,neutral,2025-06-30 13:06:01.226090
4227,neutral,2025-06-30 13:06:01.591111
4228,neutral,2025-06-30 13:06:01.963627
4229,neutral,2025-06-30 13:06:02.274309
4230,neutral,2025-06-30 13:06:02.643017
4231,neutral,2025-06-30 13:06:02.974180
4232,neutral,2025-06-30 13:06:03.284778
4233,neutral,2025-06-30 13:06:03.584397
4234,neutral,2025-06-30 13:06:03.916547
4235,neutral,2025-06-30 13:06:04.230402
4236,neutral,2025-06-30 13:06:04.534676
4237,neutral,2025-06-30 13:06:04.845322
4238,neutral,2025-06-30 13:06:05.165023
4239,neutral,2025-06-30 13:06:05.502003
4240,neutral,2025-06-30 13:06:05.854679
4241,neutral,2025-06-30 13:06:06.179265
4242,neutral,2025-06-30 13:06:06.503998
4243,neutral,2025-06-30 13:06:06.860134
4244,neutral,2025-06-30 13:06:07.174681
4245,neutral,2025-06-30 13:06:07.497678
4246,neutral,2025-06-30 13:06:07.803122
4247,neutral,2025-06-30 13:06:08.143243
4248,neutral,2025-06-30 13:06:08.445300
4249,neutral,2025-06-30 13:06:08.752982
4250,neutral,2025-06-30 13:06:09.070843
4251,neutral,2025-06-30 13:06:09.450497
4252,neutral,2025-06-30 13:06:09.763654
4253,neutral,2025-06-30 13:06:10.112125
4254,neutral,2025-06-30 13:06:10.445310
4255,neutral,2025-06-30 13:06:10.785593
4256,neutral,2025-06-30 13:06:11.134516
4257,neutral,2025-06-30 13:06:11.466601
4258,neutral,2025-06-30 13:06:11.796169
4259,neutral,2025-06-30 13:06:12.081479
4260,neutral,2025-06-30 13:06:12.449295
4261,neutral,2025-06-30 13:06:12.764149
4262,neutral,2025-06-30 13:06:13.102039
4263,neutral,2025-06-30 13:06:13.431795
4264,neutral,2025-06-30 13:06:13.753730
4265,neutral,2025-06-30 13:06:14.075239
4266,sad,2025-06-30 13:06:14.399211
4267,sad,2025-06-30 13:06:14.666287
4268,sad,2025-06-30 13:06:14.970773
4269,sad,2025-06-30 13:06:15.257711
4270,sad,2025-06-30 13:06:15.567800
4271,neutral,2025-06-30 13:06:15.859866
4272,sad,2025-06-30 13:06:16.166101
4273,neutral,2025-06-30 13:06:16.438171
4274,neutral,2025-06-30 13:06:16.753686
4275,neutral,2025-06-30 13:06:17.039790
4276,neutral,2025-06-30 13:06:17.347086
4277,neutral,2025-06-30 13:06:17.628907
4278,neutral,2025-06-30 13:06:17.975909
4279,neutral,2025-06-30 13:06:18.279758
4280,neutral,2025-06-30 13:06:18.611918
4281,neutral,2025-06-30 13:06:18.919777
4282,neutral,2025-06-30 13:06:19.235772
4283,neutral,2025-06-30 13:06:19.550596
4284,neutral,2025-06-30 13:06:19.833489
4285,neutral,2025-06-30 13:06:20.181757
4286,neutral,2025-06-30 13:06:20.459941
4287,neutral,2025-06-30 13:06:20.751193
4288,neutral,2025-06-30 13:06:21.033284
4289,neutral,2025-06-30 13:06:21.327631
4290,neutral,2025-06-30 13:06:21.615686
4291,neutral,2025-06-30 13:06:21.978717
4292,neutral,2025-06-30 13:06:22.256987
4293,neutral,2025-06-30 13:06:22.600581
4294,neutral,2025-06-30 13:06:22.910651
4295,neutral,2025-06-30 13:06:23.243682
4296,neutral,2025-06-30 13:06:23.534753
4297,neutral,2025-06-30 13:06:23.837765
4298,neutral,2025-06-30 13:06:24.114231
4299,neutral,2025-06-30 13:06:24.388241
4300,neutral,2025-06-30 13:06:24.713595
4301,neutral,2025-06-30 13:06:25.012699
4302,neutral,2025-06-30 13:06:25.312120
4303,neutral,2025-06-30 13:06:25.617375
4304,neutral,2025-06-30 13:06:25.935397
4305,neutral,2025-06-30 13:06:26.233468
4306,neutral,2025-06-30 13:06:26.568522
4307,neutral,2025-06-30 13:06:26.844582
4308,neutral,2025-06-30 13:06:27.154334
4309,neutral,2025-06-30 13:06:27.436503
4310,neutral,2025-06-30 13:06:27.753963
4311,neutral,2025-06-30 13:06:28.036244
4312,neutral,2025-06-30 13:06:28.351877
4313,neutral,2025-06-30 13:06:28.633447
4314,neutral,2025-06-30 13:06:28.945904
4315,neutral,2025-06-30 13:06:29.237468
4316,neutral,2025-06-30 13:06:29.573466
4317,neutral,2025-06-30 13:06:29.924647
4318,fear,2025-06-30 13:06:30.289400
4319,neutral,2025-06-30 13:06:30.289400
4320,fear,2025-06-30 13:06:30.831286
4321,fear,2025-06-30 13:06:31.322710
4322,happy,2025-06-30 13:06:31.613056
4323,neutral,2025-06-30 13:06:31.969187
4324,neutral,2025-06-30 13:06:32.334154
4325,neutral,2025-06-30 13:06:32.668737
4326,neutral,2025-06-30 13:06:32.988530
4327,neutral,2025-06-30 13:06:33.295182
4328,neutral,2025-06-30 13:06:33.661725
4329,neutral,2025-06-30 13:06:34.010963
4330,neutral,2025-06-30 13:06:34.320437
4331,neutral,2025-06-30 13:06:34.654116
4332,neutral,2025-06-30 13:06:35.040557
4333,neutral,2025-06-30 13:06:35.377356
4334,neutral,2025-06-30 13:06:35.686835
4335,fear,2025-06-30 13:06:36.013861
4336,fear,2025-06-30 13:06:36.311954
4337,neutral,2025-06-30 13:06:36.653112
4338,neutral,2025-06-30 13:06:36.981243
4339,neutral,2025-06-30 13:06:37.264405
4340,neutral,2025-06-30 13:06:37.593167
4341,neutral,2025-06-30 13:06:37.909395
4342,neutral,2025-06-30 13:06:38.240451
4343,neutral,2025-06-30 13:06:38.536571
4344,neutral,2025-06-30 13:06:38.876326
4345,neutral,2025-06-30 13:06:39.224911
4346,neutral,2025-06-30 13:06:39.599716
4347,neutral,2025-06-30 13:06:39.924924
4348,neutral,2025-06-30 13:06:40.213781
4349,neutral,2025-06-30 13:06:40.542776
4350,neutral,2025-06-30 13:06:40.893016
4351,neutral,2025-06-30 13:06:41.188562
4352,neutral,2025-06-30 13:06:41.518710
4353,neutral,2025-06-30 13:06:41.836772
4354,neutral,2025-06-30 13:06:42.172128
4355,neutral,2025-06-30 13:06:42.511147
4356,neutral,2025-06-30 13:06:42.833782
4357,neutral,2025-06-30 13:06:43.145071
4358,neutral,2025-06-30 13:06:43.480612
4359,neutral,2025-06-30 13:06:43.835584
4360,neutral,2025-06-30 13:06:44.220259
4361,neutral,2025-06-30 13:06:44.556686
4362,neutral,2025-06-30 13:06:44.890329
4363,neutral,2025-06-30 13:06:45.277107
4364,neutral,2025-06-30 13:06:45.627244
4365,neutral,2025-06-30 13:06:45.978983
4366,neutral,2025-06-30 13:06:46.340310
4367,neutral,2025-06-30 13:06:46.717626
4368,neutral,2025-06-30 13:06:47.051242
4369,neutral,2025-06-30 13:06:47.388181
4370,neutral,2025-06-30 13:06:47.713364
4371,neutral,2025-06-30 13:06:48.089980
4372,neutral,2025-06-30 13:06:48.389973
4373,neutral,2025-06-30 13:06:48.779145
4374,neutral,2025-06-30 13:06:49.148530
4375,neutral,2025-06-30 13:06:49.475868
4376,neutral,2025-06-30 13:06:49.773428
4377,neutral,2025-06-30 13:06:50.159064
4378,neutral,2025-06-30 13:06:50.503572
4379,neutral,2025-06-30 13:06:50.810805
4380,neutral,2025-06-30 13:06:51.202010
4381,neutral,2025-06-30 13:06:51.577498
4382,neutral,2025-06-30 13:06:51.914605
4383,neutral,2025-06-30 13:06:52.235594
4384,neutral,2025-06-30 13:06:52.623065
4385,neutral,2025-06-30 13:06:52.958027
4386,neutral,2025-06-30 13:06:53.282933
4387,neutral,2025-06-30 13:06:53.602216
4388,happy,2025-06-30 13:06:54.031236
4389,neutral,2025-06-30 13:06:54.355779
4390,angry,2025-06-30 13:06:54.699488
4391,angry,2025-06-30 13:06:55.015257
4392,fear,2025-06-30 13:06:55.326689
4393,fear,2025-06-30 13:06:55.691480
4394,sad,2025-06-30 13:06:56.002992
4395,neutral,2025-06-30 13:06:56.366817
4396,neutral,2025-06-30 13:06:56.684326
4397,neutral,2025-06-30 13:06:57.035747
4398,neutral,2025-06-30 13:06:57.390551
4399,neutral,2025-06-30 13:06:57.739255
4400,neutral,2025-06-30 13:06:58.113216
4401,neutral,2025-06-30 13:06:58.505915
4402,neutral,2025-06-30 13:06:58.862962
4403,neutral,2025-06-30 13:06:59.221531
4404,neutral,2025-06-30 13:06:59.572842
4405,neutral,2025-06-30 13:06:59.922515
4406,neutral,2025-06-30 13:07:00.348247
4407,neutral,2025-06-30 13:07:00.690590
4408,neutral,2025-06-30 13:07:01.015720
4409,neutral,2025-06-30 13:07:01.390018
4410,neutral,2025-06-30 13:07:01.775975
4411,neutral,2025-06-30 13:07:02.134491
4412,neutral,2025-06-30 13:07:02.518899
4413,neutral,2025-06-30 13:07:02.855287
4414,neutral,2025-06-30 13:07:03.323883
4415,neutral,2025-06-30 13:07:03.698909
4416,neutral,2025-06-30 13:07:04.052353
4417,neutral,2025-06-30 13:07:04.411133
4418,neutral,2025-06-30 13:07:04.799496
4419,neutral,2025-06-30 13:07:05.135329
4420,neutral,2025-06-30 13:07:05.522604
4421,neutral,2025-06-30 13:07:05.899489
4422,neutral,2025-06-30 13:07:06.268462
4423,neutral,2025-06-30 13:07:06.608181
4424,neutral,2025-06-30 13:07:06.972027
4425,neutral,2025-06-30 13:07:07.306872
4426,neutral,2025-06-30 13:07:07.691070
4427,neutral,2025-06-30 13:07:08.025351
4428,neutral,2025-06-30 13:07:08.383869
4429,neutral,2025-06-30 13:07:08.799346
4430,neutral,2025-06-30 13:07:09.184563
4431,neutral,2025-06-30 13:07:09.569805
4432,neutral,2025-06-30 13:07:09.921939
4433,fear,2025-06-30 13:07:10.251993
4434,neutral,2025-06-30 13:07:10.542417
4435,neutral,2025-06-30 13:07:10.827251
4436,neutral,2025-06-30 13:07:11.164872
4437,sad,2025-06-30 13:07:11.476239
4438,sad,2025-06-30 13:07:11.787634
4439,sad,2025-06-30 13:07:12.234156
4440,sad,2025-06-30 13:07:12.518264
4441,neutral,2025-06-30 13:07:12.825458
4442,sad,2025-06-30 13:07:12.825458
4443,sad,2025-06-30 13:07:13.341895
4444,sad,2025-06-30 13:07:13.658054
4445,sad,2025-06-30 13:07:13.953154
4446,sad,2025-06-30 13:07:14.265272
4447,sad,2025-06-30 13:07:14.558635
4448,sad,2025-06-30 13:07:14.869549
4449,sad,2025-06-30 13:07:15.168413
4450,sad,2025-06-30 13:07:15.471553
4451,sad,2025-06-30 13:07:15.748336
4452,sad,2025-06-30 13:07:16.052287
4453,neutral,2025-06-30 13:07:16.345343
4454,neutral,2025-06-30 13:07:16.654744
4455,neutral,2025-06-30 13:07:16.938748
4456,neutral,2025-06-30 13:07:17.259804
4457,neutral,2025-06-30 13:07:17.592966
4458,neutral,2025-06-30 13:07:17.866690
4459,neutral,2025-06-30 13:07:18.133303
4460,neutral,2025-06-30 13:07:18.443115
4461,neutral,2025-06-30 13:07:18.720246
4462,neutral,2025-06-30 13:07:19.041430
4463,neutral,2025-06-30 13:07:19.310510
4464,neutral,2025-06-30 13:07:19.628722
4465,neutral,2025-06-30 13:07:19.924584
4466,sad,2025-06-30 13:07:20.221061
4467,neutral,2025-06-30 13:07:20.520079
4468,neutral,2025-06-30 13:07:20.829568
4469,neutral,2025-06-30 13:07:21.115889
4470,sad,2025-06-30 13:07:21.421490
4471,neutral,2025-06-30 13:07:21.720365
4472,neutral,2025-06-30 13:07:22.031001
4473,neutral,2025-06-30 13:07:22.313032
4474,neutral,2025-06-30 13:07:22.653913
4475,neutral,2025-06-30 13:07:22.951248
4476,neutral,2025-06-30 13:07:23.282931
4477,neutral,2025-06-30 13:07:23.563564
4478,neutral,2025-06-30 13:07:23.911591
4479,neutral,2025-06-30 13:07:24.217926
4480,neutral,2025-06-30 13:07:24.585263
4481,neutral,2025-06-30 13:07:24.882742
4482,neutral,2025-06-30 13:07:25.223147
4483,neutral,2025-06-30 13:07:25.533346
4484,neutral,2025-06-30 13:07:25.885138
4485,neutral,2025-06-30 13:07:26.195110
4486,neutral,2025-06-30 13:07:26.524265
4487,neutral,2025-06-30 13:07:26.834966
4488,neutral,2025-06-30 13:07:27.181226
4489,neutral,2025-06-30 13:07:27.473581
4490,neutral,2025-06-30 13:07:27.811415
4491,neutral,2025-06-30 13:07:28.124252
4492,neutral,2025-06-30 13:07:28.479014
4493,neutral,2025-06-30 13:07:28.778082
4494,neutral,2025-06-30 13:07:29.099153
4495,neutral,2025-06-30 13:07:29.393913
4496,neutral,2025-06-30 13:07:29.734126
4497,neutral,2025-06-30 13:07:30.016374
4498,neutral,2025-06-30 13:07:30.330512
4499,neutral,2025-06-30 13:07:30.620140
4500,neutral,2025-06-30 13:07:30.929719
4501,neutral,2025-06-30 13:07:31.236107
4502,neutral,2025-06-30 13:07:31.517682
4503,neutral,2025-06-30 13:07:31.841586
4504,neutral,2025-06-30 13:07:32.128519
4505,neutral,2025-06-30 13:07:32.468615
4506,neutral,2025-06-30 13:07:32.754338
4507,neutral,2025-06-30 13:07:33.078705
4508,neutral,2025-06-30 13:07:33.372698
4509,neutral,2025-06-30 13:07:33.698853
4510,neutral,2025-06-30 13:07:34.017735
4511,neutral,2025-06-30 13:07:34.317540
4512,neutral,2025-06-30 13:07:34.638453
4513,neutral,2025-06-30 13:07:34.944043
4514,neutral,2025-06-30 13:07:35.252315
4515,neutral,2025-06-30 13:07:35.547272
4516,neutral,2025-06-30 13:07:35.828168
4517,neutral,2025-06-30 13:07:36.157468
4518,neutral,2025-06-30 13:07:36.432004
4519,neutral,2025-06-30 13:07:36.757060
4520,neutral,2025-06-30 13:07:37.052651
4521,neutral,2025-06-30 13:07:37.372219
4522,neutral,2025-06-30 13:07:37.699172
4523,neutral,2025-06-30 13:07:38.004617
4524,neutral,2025-06-30 13:07:38.309320
4525,neutral,2025-06-30 13:07:38.616042
4526,neutral,2025-06-30 13:07:38.901865
4527,neutral,2025-06-30 13:07:39.224240
4528,neutral,2025-06-30 13:07:39.561605
4529,neutral,2025-06-30 13:07:39.860238
4530,neutral,2025-06-30 13:07:40.158021
4531,neutral,2025-06-30 13:07:40.481411
4532,neutral,2025-06-30 13:07:40.782210
4533,neutral,2025-06-30 13:07:41.114548
4534,neutral,2025-06-30 13:07:41.478693
4535,neutral,2025-06-30 13:07:41.807184
4536,neutral,2025-06-30 13:07:42.187068
4537,neutral,2025-06-30 13:07:42.500923
4538,neutral,2025-06-30 13:07:42.867519
4539,neutral,2025-06-30 13:07:43.205770
4540,neutral,2025-06-30 13:07:43.562414
4541,neutral,2025-06-30 13:07:43.899658
4542,neutral,2025-06-30 13:07:44.252949
4543,neutral,2025-06-30 13:07:44.580660
4544,neutral,2025-06-30 13:07:44.894665
4545,neutral,2025-06-30 13:07:45.278902
4546,neutral,2025-06-30 13:07:45.633511
4547,neutral,2025-06-30 13:07:45.996697
4548,neutral,2025-06-30 13:07:46.325659
4549,neutral,2025-06-30 13:07:46.693824
4550,neutral,2025-06-30 13:07:47.008450
4551,neutral,2025-06-30 13:07:47.345677
4552,neutral,2025-06-30 13:07:47.690621
4553,neutral,2025-06-30 13:07:48.048609
4554,neutral,2025-06-30 13:07:48.368559
4555,neutral,2025-06-30 13:07:48.745892
4556,neutral,2025-06-30 13:07:49.104663
4557,neutral,2025-06-30 13:07:49.516434
4558,neutral,2025-06-30 13:07:49.948567
4559,neutral,2025-06-30 13:07:50.385295
4560,neutral,2025-06-30 13:07:50.769375
4561,neutral,2025-06-30 13:07:51.154565
4562,neutral,2025-06-30 13:07:51.532226
4563,neutral,2025-06-30 13:07:51.885015
4564,neutral,2025-06-30 13:07:52.267452
4565,neutral,2025-06-30 13:07:52.628549
4566,neutral,2025-06-30 13:07:53.031969
4567,neutral,2025-06-30 13:07:53.349860
4568,neutral,2025-06-30 13:07:53.706095
4569,neutral,2025-06-30 13:07:54.089840
4570,neutral,2025-06-30 13:07:54.445222
4571,neutral,2025-06-30 13:07:54.840288
4572,neutral,2025-06-30 13:07:55.213907
4573,neutral,2025-06-30 13:07:55.603201
4574,neutral,2025-06-30 13:07:55.965576
4575,neutral,2025-06-30 13:07:56.370966
4576,neutral,2025-06-30 13:07:56.783933
4577,neutral,2025-06-30 13:07:57.171272
4578,neutral,2025-06-30 13:07:57.613879
4579,neutral,2025-06-30 13:07:57.992515
4580,neutral,2025-06-30 13:07:58.420536
4581,neutral,2025-06-30 13:07:58.801690
4582,neutral,2025-06-30 13:07:59.193309
4583,neutral,2025-06-30 13:07:59.513426
4584,neutral,2025-06-30 13:07:59.893432
4585,neutral,2025-06-30 13:08:00.218759
4586,neutral,2025-06-30 13:08:00.584839
4587,neutral,2025-06-30 13:08:00.909589
4588,neutral,2025-06-30 13:08:01.248754
4589,neutral,2025-06-30 13:08:01.570121
4590,neutral,2025-06-30 13:08:01.924948
4591,neutral,2025-06-30 13:08:02.271703
4592,neutral,2025-06-30 13:08:02.615469
4593,neutral,2025-06-30 13:08:03.077748
4594,neutral,2025-06-30 13:08:03.429144
4595,neutral,2025-06-30 13:08:03.759737
4596,neutral,2025-06-30 13:08:04.074736
4597,neutral,2025-06-30 13:08:04.422055
4598,neutral,2025-06-30 13:08:04.738099
4599,neutral,2025-06-30 13:08:05.070534
4600,neutral,2025-06-30 13:08:05.369421
4601,neutral,2025-06-30 13:08:05.691186
4602,neutral,2025-06-30 13:08:05.991421
4603,neutral,2025-06-30 13:08:06.328919
4604,neutral,2025-06-30 13:08:06.639061
4605,neutral,2025-06-30 13:08:06.947419
4606,neutral,2025-06-30 13:08:07.263495
4607,neutral,2025-06-30 13:08:07.569629
4608,neutral,2025-06-30 13:08:07.900481
4609,neutral,2025-06-30 13:08:08.225380
4610,neutral,2025-06-30 13:08:08.536554
4611,neutral,2025-06-30 13:08:08.852239
4612,neutral,2025-06-30 13:08:09.166196
4613,neutral,2025-06-30 13:08:09.481968
4614,neutral,2025-06-30 13:08:09.833943
4615,neutral,2025-06-30 13:08:10.167578
4616,neutral,2025-06-30 13:08:10.501111
4617,sad,2025-06-30 13:08:10.906794
4618,sad,2025-06-30 13:08:11.227940
4619,fear,2025-06-30 13:08:11.557884
4620,fear,2025-06-30 13:08:11.900891
4621,fear,2025-06-30 13:08:12.288024
4622,sad,2025-06-30 13:08:12.609709
4623,sad,2025-06-30 13:08:12.967043
4624,neutral,2025-06-30 13:08:13.318246
4625,neutral,2025-06-30 13:08:13.630058
4626,sad,2025-06-30 13:08:14.036994
4627,sad,2025-06-30 13:08:14.343092
4628,neutral,2025-06-30 13:08:14.785956
4629,neutral,2025-06-30 13:08:15.154512
4630,sad,2025-06-30 13:08:15.573211
4631,sad,2025-06-30 13:08:15.989162
4632,sad,2025-06-30 13:08:16.351602
4633,neutral,2025-06-30 13:08:16.780347
4634,sad,2025-06-30 13:08:17.203612
4635,sad,2025-06-30 13:08:17.514806
4636,neutral,2025-06-30 13:08:17.874826
4637,neutral,2025-06-30 13:08:18.224065
4638,sad,2025-06-30 13:08:18.565407
4639,neutral,2025-06-30 13:08:18.928659
4640,neutral,2025-06-30 13:08:19.238837
4641,neutral,2025-06-30 13:08:19.520739
4642,neutral,2025-06-30 13:08:19.894249
4643,neutral,2025-06-30 13:08:20.277645
4644,neutral,2025-06-30 13:08:20.617830
4645,neutral,2025-06-30 13:08:21.100537
4646,neutral,2025-06-30 13:08:21.472871
4647,neutral,2025-06-30 13:08:21.810366
4648,neutral,2025-06-30 13:08:22.151506
4649,neutral,2025-06-30 13:08:22.458767
4650,neutral,2025-06-30 13:08:22.772152
4651,neutral,2025-06-30 13:08:23.072006
4652,neutral,2025-06-30 13:08:23.354945
4653,neutral,2025-06-30 13:08:23.677944
4654,neutral,2025-06-30 13:08:24.004136
4655,neutral,2025-06-30 13:08:24.308589
4656,neutral,2025-06-30 13:08:24.593469
4657,neutral,2025-06-30 13:08:24.916772
4658,neutral,2025-06-30 13:08:25.213351
4659,neutral,2025-06-30 13:08:25.536496
4660,neutral,2025-06-30 13:08:25.814614
4661,sad,2025-06-30 13:08:26.138208
4662,neutral,2025-06-30 13:08:26.418172
4663,neutral,2025-06-30 13:08:26.726359
4664,sad,2025-06-30 13:08:27.050039
4665,sad,2025-06-30 13:08:27.332381
4666,sad,2025-06-30 13:08:27.640223
4667,sad,2025-06-30 13:08:27.933961
4668,sad,2025-06-30 13:08:28.254744
4669,angry,2025-06-30 13:08:28.533142
4670,neutral,2025-06-30 13:08:28.852981
4671,neutral,2025-06-30 13:08:29.137373
4672,fear,2025-06-30 13:08:29.487488
4673,fear,2025-06-30 13:08:30.326237
4674,fear,2025-06-30 13:08:30.657682
4675,fear,2025-06-30 13:08:30.925163
4676,neutral,2025-06-30 13:08:31.263320
4677,neutral,2025-06-30 13:08:31.587401
4678,neutral,2025-06-30 13:08:31.914823
4679,sad,2025-06-30 13:08:32.221611
4680,neutral,2025-06-30 13:08:32.562297
4681,sad,2025-06-30 13:08:32.840244
4682,neutral,2025-06-30 13:08:33.167278
4683,neutral,2025-06-30 13:08:33.491209
4684,neutral,2025-06-30 13:08:33.823553
4685,surprise,2025-06-30 13:08:33.823553
4686,sad,2025-06-30 13:08:34.365337
4687,sad,2025-06-30 13:08:34.709316
4688,neutral,2025-06-30 13:08:35.085164
4689,neutral,2025-06-30 13:08:35.464246
4690,neutral,2025-06-30 13:08:35.874068
4691,sad,2025-06-30 13:08:36.274308
4692,sad,2025-06-30 13:08:36.274308
4693,fear,2025-06-30 13:08:37.143760
4694,surprise,2025-06-30 13:08:37.589728
4695,surprise,2025-06-30 13:08:37.589728
4696,sad,2025-06-30 13:08:38.343604
4697,sad,2025-06-30 13:08:38.343604
4698,surprise,2025-06-30 13:08:38.984945
4699,surprise,2025-06-30 13:08:38.984945
4700,sad,2025-06-30 13:08:39.585667
4701,fear,2025-06-30 13:08:39.585667
4702,sad,2025-06-30 13:08:40.239498
4703,fear,2025-06-30 13:08:40.239498
4704,neutral,2025-06-30 13:08:40.909255
4705,fear,2025-06-30 13:08:40.909255
4706,neutral,2025-06-30 13:08:41.549871
4707,sad,2025-06-30 13:08:41.549871
4708,fear,2025-06-30 13:08:42.216836
4709,sad,2025-06-30 13:08:42.216836
4710,sad,2025-06-30 13:08:42.766189
4711,sad,2025-06-30 13:08:42.766189
4712,sad,2025-06-30 13:08:43.375201
4713,surprise,2025-06-30 13:08:43.375201
4714,sad,2025-06-30 13:08:43.937246
4715,sad,2025-06-30 13:08:44.217145
4716,sad,2025-06-30 13:08:44.569917
4717,sad,2025-06-30 13:08:44.865465
4718,sad,2025-06-30 13:08:45.178752
4719,sad,2025-06-30 13:08:45.480824
4720,sad,2025-06-30 13:08:45.808510
4721,angry,2025-06-30 13:08:46.090840
4722,angry,2025-06-30 13:08:46.419270
4723,angry,2025-06-30 13:08:46.732043
4724,neutral,2025-06-30 13:08:47.072235
4725,neutral,2025-06-30 13:08:47.389112
4726,neutral,2025-06-30 13:08:47.674742
